DealerID,Dealership,Q_BASE_BOAT,Q_ENGINE,Q_OPTIONS,Q_FREIGHT,Q_PREP,Q_VOL_DISC,QX_BASE_BOAT,QX_ENGINE,QX_OPTIONS,QX_FREIGHT,QX_PREP,QX_VOL_DISC,QXS_BASE_BOAT,QXS_ENGINE,QXS_OPTIONS,QXS_FREIGHT,QXS_PREP,QXS_VOL_DISC,R_BASE_BOAT,R_ENGINE,R_OPTIONS,R_FREIGHT,R_PREP,R_VOL_DISC,RX_BASE_BOAT,RX_ENGINE,RX_OPTIONS,RX_FREIGHT,RX_PREP,RX_VOL_DISC,RT_BASE_BOAT,RT_ENGINE,RT_OPTIONS,RT_FREIGHT,RT_PREP,RT_VOL_DISC,G_BASE_BOAT,G_ENGINE,G_OPTIONS,G_FREIGHT,G_PREP,G_VOL_DISC,S_BASE_BOAT,S_ENGINE,S_OPTIONS,S_FREIGHT,S_PREP,S_VOL_DISC,SX_BASE_BOAT,SX_ENGINE,SX_OPTIONS,SX_FREIGHT,SX_PREP,SX_VOL_DISC,L_BASE_BOAT,L_ENGINE,L_OPTIONS,L_FREIGHT,L_PREP,L_VOL_DISC,LX_BASE_BOAT,LX_ENGINE,LX_OPTIONS,LX_FREIGHT,LX_PREP,LX_VOL_DISC,LT_BASE_BOAT,LT_ENGINE,LT_OPTIONS,LT_FREIGHT,LT_PREP,LT_VOL_DISC,S_23_BASE_BOAT,S_23_ENGINE,S_23_OPTIONS,S_23_FREIGHT,S_23_PREP,S_23_VOL_DISC,SV_23_BASE_BOAT,SV_23_ENGINE,SV_23_OPTIONS,SV_23_FREIGHT,SV_23_PREP,SV_23_VOL_DISC,M_BASE_BOAT,M_ENGINE,M_OPTIONS,M_FREIGHT,M_PREP,M_VOL_DISC
455950,72 MARINE SALES INC,20.0,20.0,15,800,1000,8,20.0,20.0,15.0,800,1000,8,20.0,20.0,15.0,800,1000,8,20,20,15,800,800,8,20,20,15,800,800,8,20,20,15,800,800,8,10,10,15,800.0,500.0,8.0,14.0,12.0,15.0,800,500.0,10.0,14.0,12.0,15.0,800,500.0,10.0,14.0,12.0,15.0,800,500,10.0,10,10,15,800,500,8,14.0,12.0,15.0,800,500.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
90040,DOCKSIDE MARINE LLC,15.0,15.0,15,1200,500,0,15.0,15.0,15.0,1200,500,0,15.0,15.0,15.0,1200,500,0,15,15,15,1200,500,0,15,15,15,1200,500,0,15,15,15,1200,500,0,15,15,15,1200.0,500.0,0.0,20.0,20.0,15.0,1200,500.0,0.0,15.0,15.0,15.0,1200,500.0,0.0,15.0,15.0,15.0,1200,500,0.0,15,15,15,1200,500,0,15.0,15.0,15.0,1200,500.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
552002,WATERFRONT MARINE EDGEWATER,25.0,25.0,25,1000,1460,10,25.0,25.0,25.0,1000,1460,10,25.0,25.0,25.0,1000,1460,10,25,25,25,1000,1460,10,25,25,25,1000,1460,10,25,25,25,1000,1460,10,23,25,25,1000.0,1460.0,10.0,25.0,25.0,25.0,1000,1460.0,10.0,21.0,25.0,25.0,1000,1460.0,10.0,21.0,25.0,25.0,1000,1460,10.0,23,25,25,1000,1460,10,21.0,25.0,25.0,1000,1460.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
459999,BENNINGTON MARINE OF FRESNO LLC,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,25.0,22.0,25.0,2000,2000.0,10.0,22.0,22.0,25.0,3000,1500.0,10.0,22.0,22.0,25.0,3000,1500,10.0,0,0,0,0,0,0,22.0,22.0,25.0,3000,1500.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
557250,"2ND GENERATION, INC.",0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,25.0,25.0,25.0,1100,895.0,0.0,25.0,25.0,25.0,1100,895.0,0.0,25.0,25.0,25.0,1100,895,0.0,0,0,0,0,0,0,25.0,25.0,25.0,1100,895.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
85400,"DIXIE CAMPER SALES, INC.",25.0,20.0,25,1200,1000,10,25.0,20.0,25.0,1200,1000,10,25.0,20.0,25.0,1200,1000,10,25,20,25,1200,1000,10,25,20,25,1200,1000,10,25,20,25,1200,1000,10,22,20,25,1200.0,1000.0,10.0,18.0,20.0,25.0,1000,800.0,10.0,22.0,20.0,25.0,1000,800.0,10.0,22.0,20.0,25.0,1000,800,10.0,22,20,25,1200,1000,10,22.0,20.0,25.0,1000,800.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
301758,"SPORTSMAN'S CHOICE MARINE, INC.",30.0,30.0,30,1000,700,10,30.0,30.0,30.0,1000,700,10,30.0,30.0,30.0,1000,700,10,30,30,30,1000,700,10,30,30,30,1000,700,10,30,30,30,1000,700,10,30,30,30,1000.0,700.0,10.0,30.0,30.0,30.0,1000,700.0,10.0,30.0,30.0,30.0,1000,700.0,10.0,30.0,30.0,30.0,1000,700,10.0,30,30,30,1000,700,10,30.0,30.0,30.0,1000,700.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
457200,"SHORT'S MARINE, INC.",30.0,30.0,30,950,1150,0,30.0,30.0,30.0,950,1150,0,30.0,30.0,30.0,950,1150,0,30,30,30,900,1050,0,30,30,30,900,1050,0,30,30,30,900,1050,0,30,30,30,900.0,1050.0,0.0,30.0,30.0,30.0,800,1050.0,0.0,30.0,30.0,30.0,900,1050.0,0.0,30.0,30.0,30.0,900,1050,0.0,30,30,30,900,1050,0,30.0,30.0,30.0,900,1050.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
176402,HALLS SPORT CENTER (GRAND HAVEN STORE),20.0,20.0,20,1000,540,11,20.0,20.0,20.0,1000,540,11,20.0,20.0,20.0,1000,540,11,20,20,20,750,540,11,20,20,20,750,540,11,20,20,20,750,540,11,20,20,20,750.0,540.0,11.0,16.0,16.0,16.0,550,166.0,11.0,20.0,20.0,20.0,750,540.0,11.0,20.0,20.0,20.0,750,540,11.0,20,20,20,750,540,11,20.0,20.0,20.0,750,540.0,11.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
176401,HALLS SPORT CENTER (STANDALE STORE),20.0,20.0,20,1000,540,11,20.0,20.0,20.0,1000,540,11,20.0,20.0,20.0,1000,540,11,20,20,20,750,540,11,20,20,20,750,540,11,20,20,20,750,540,11,20,20,20,750.0,540.0,11.0,16.0,16.0,16.0,550,166.0,11.0,20.0,20.0,20.0,750,540.0,11.0,20.0,20.0,20.0,750,540,11.0,20,20,20,750,540,11,20.0,20.0,20.0,750,540.0,11.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
439600,"ROCKINGHAM BOAT CLUB, INC.",20.0,20.0,20,1000,1750,10,20.0,20.0,20.0,1000,1750,10,20.0,20.0,20.0,1000,1750,10,20,20,20,1000,1750,10,20,20,20,1000,1750,10,20,20,20,1000,1750,10,20,20,20,1000.0,1750.0,10.0,20.0,20.0,20.0,1000,1750.0,10.0,20.0,20.0,20.0,1000,1750.0,10.0,20.0,20.0,20.0,1000,1750,10.0,20,20,20,1000,1750,10,20.0,20.0,20.0,1000,1750.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
162000,"GLOBAL MARINE GROUP, INC.",25.0,0.0,0,0,0,0,25.0,0.0,0.0,0,0,0,25.0,0.0,0.0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,0.0,0.0,0,0.0,0.0,25.0,0.0,0.0,0,0,0.0,25,0,0,0,0,0,25.0,0.0,0.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
484250,"THOMSON MARINE, INC.",40.0,40.0,40,1000,750,10,40.0,40.0,40.0,1000,750,10,40.0,40.0,40.0,1000,750,10,40,40,40,1000,750,10,40,40,40,1000,750,10,40,40,40,1000,750,10,40,4,40,1000.0,750.0,10.0,25.0,25.0,25.0,1000,750.0,0.0,25.0,25.0,25.0,1000,750.0,0.0,25.0,25.0,25.0,1000,750,0.0,40,4,40,1000,750,10,25.0,25.0,25.0,1000,750.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
60900,AKER OUTDOOR PRODUCTS INC,22.0,20.0,20,250,850,16,22.0,20.0,20.0,250,850,16,22.0,20.0,20.0,250,850,16,22,20,20,250,850,10,22,20,20,250,850,10,22,20,20,250,850,10,22,20,20,250.0,750.0,10.0,22.0,20.0,20.0,250,325.0,10.0,22.0,20.0,20.0,250,325.0,10.0,22.0,20.0,20.0,250,325,10.0,22,20,20,250,750,10,22.0,20.0,20.0,250,325.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
285000,LIGHTHOUSE HARBOR MARINA INC.,25.0,25.0,25,750,1500,10,25.0,25.0,25.0,750,1500,10,25.0,25.0,25.0,750,1500,10,25,25,25,750,1500,10,25,25,25,750,1500,10,25,25,25,750,1500,10,25,25,25,750.0,1500.0,10.0,30.0,30.0,30.0,750,1500.0,10.0,30.0,30.0,30.0,750,1500.0,10.0,30.0,30.0,30.0,750,1500,10.0,25,25,25,750,1500,10,30.0,30.0,30.0,750,1500.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
465361,SOUTH AUSTIN MARINE,25.0,25.0,25,1895,895,10,25.0,25.0,25.0,1895,895,10,25.0,25.0,25.0,1895,895,10,25,25,25,1895,895,10,25,25,25,1895,895,10,25,25,25,1895,895,10,25,25,25,1895.0,895.0,10.0,25.0,25.0,25.0,1495,695.0,10.0,25.0,25.0,25.0,1895,895.0,10.0,25.0,25.0,25.0,1895,895,10.0,25,25,25,1895,895,10,25.0,25.0,25.0,1895,895.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
45420,BULLSEYE MARINE SERVICE,25.0,25.0,25,1000,500,0,25.0,25.0,25.0,1000,500,0,25.0,25.0,25.0,1000,500,0,25,25,25,0,500,0,25,25,25,0,500,0,25,25,25,0,500,0,10,10,5,0.0,500.0,0.0,25.0,25.0,25.0,0,500.0,0.0,25.0,25.0,25.0,0,500.0,0.0,25.0,25.0,25.0,0,500,0.0,10,10,5,0,500,0,25.0,25.0,25.0,0,500.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
322300,10003166 CANADA INC MONDE DU BATEAU,42.0,42.0,42,0,0,0,42.0,42.0,42.0,0,0,0,42.0,42.0,42.0,0,0,0,42,42,42,0,0,0,42,42,42,0,0,0,42,42,42,0,0,0,42,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,42.0,42.0,42.0,0,0.0,0.0,42.0,42.0,42.0,0,0,0.0,42,42,42,0,0,0,42.0,42.0,42.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
551850,WATERCRAFT WORKS,28.0,25.0,25,1000,2000,10,28.0,25.0,25.0,1000,2000,10,28.0,25.0,25.0,1000,2000,10,25,25,25,1000,2000,10,25,25,25,1000,2000,10,25,25,25,1000,2000,10,22,25,25,1000.0,1500.0,10.0,16.0,25.0,25.0,800,1000.0,10.0,20.0,25.0,25.0,1000,1200.0,10.0,20.0,25.0,25.0,1000,1200,10.0,22,25,25,1000,1500,10,20.0,25.0,25.0,1000,1200.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
383000,CROWE MARINE INC,9.0,9.0,32,900,1200,0,9.0,9.0,32.0,900,1200,0,9.0,9.0,32.0,900,1200,0,9,9,32,900,1200,0,9,9,32,900,1200,0,9,9,32,900,1200,0,9,9,32,900.0,1200.0,0.0,30.0,30.0,32.0,0,1200.0,0.0,11.0,11.0,32.0,0,1200.0,0.0,11.0,11.0,32.0,0,1200,0.0,9,9,32,900,1200,0,11.0,11.0,32.0,0,1200.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
61900,"CLINTON HARBORSIDE MARINA, LLC",25.0,25.0,25,1800,2000,10,25.0,25.0,25.0,1800,2000,10,25.0,25.0,25.0,1800,2000,10,22,22,22,1800,2000,10,22,22,22,1800,2000,10,22,22,22,1800,2000,10,21,21,21,1500.0,1500.0,10.0,21.0,21.0,21.0,1500,1500.0,10.0,21.0,21.0,21.0,1500,1500.0,10.0,21.0,21.0,21.0,1500,1500,10.0,21,21,21,1500,1500,10,21.0,21.0,21.0,1500,1500.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
58989,COLORADO BOAT CENTER,24.0,22.0,22,0,0,10,24.0,22.0,22.0,0,0,10,24.0,22.0,22.0,0,0,10,24,22,22,0,0,10,24,22,22,0,0,10,24,22,22,0,0,10,22,22,22,0.0,0.0,10.0,21.0,21.0,22.0,0,0.0,10.0,22.0,22.0,22.0,0,0.0,10.0,22.0,22.0,22.0,0,0,10.0,22,22,22,0,0,10,22.0,22.0,22.0,0,0.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
14002,SEALAND MARINE (OMAHA),30.0,30.0,30,0,0,0,30.0,30.0,30.0,0,0,0,30.0,30.0,30.0,0,0,0,30,30,30,0,0,0,30,30,30,0,0,0,30,30,30,0,0,0,30,30,30,0.0,0.0,0.0,30.0,30.0,30.0,0,0.0,0.0,30.0,30.0,30.0,0,0.0,0.0,30.0,30.0,30.0,0,0,0.0,30,30,30,0,0,0,30.0,30.0,30.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
555700,5659869 MANITOBA LTD,25.0,25.0,25,1700,1100,11,25.0,25.0,25.0,1700,1100,11,25.0,25.0,25.0,1700,1100,11,25,25,25,1700,1100,11,25,25,25,1700,1100,11,25,25,25,1700,1100,11,25,25,25,1200.0,800.0,11.0,25.0,25.0,25.0,1200,800.0,0.0,25.0,25.0,25.0,1200,800.0,11.0,25.0,25.0,25.0,1200,800,11.0,25,25,25,1200,800,11,25.0,25.0,25.0,1200,800.0,11.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
6,Tim Payne,20.0,20.0,20,1200,1000,10,20.0,20.0,20.0,1200,1000,10,20.0,20.0,20.0,1200,1000,10,20,20,20,1200,1000,10,20,20,20,1200,1000,10,20,20,20,1200,1000,10,20,20,20,1200.0,1000.0,10.0,18.0,18.0,18.0,1200,1000.0,10.0,20.0,20.0,20.0,1200,1000.0,10.0,20.0,20.0,20.0,1200,1000,10.0,20,20,20,1200,1000,10,20.0,20.0,20.0,1200,1000.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
176460,"HAMLIN'S MARINA HAMPDEN, INC.",25.0,25.0,25,1062,1350,10,25.0,25.0,25.0,1062,1350,10,25.0,25.0,25.0,1062,1350,10,25,25,25,1062,1350,10,25,25,25,1062,1350,10,25,25,25,1062,1350,10,25,25,25,1062.0,1350.0,10.0,25.0,25.0,25.0,1062,1050.0,10.0,25.0,25.0,25.0,1062,1050.0,10.0,25.0,25.0,25.0,1062,1050,10.0,25,25,25,1062,1350,10,25.0,25.0,25.0,1062,1050.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
369165,6708455 CANADA INC / ORLEANS BOAT WORLD,30.0,30.0,30,1200,500,10,30.0,30.0,30.0,1200,500,10,30.0,30.0,30.0,1200,500,10,30,30,30,1200,500,10,30,30,30,1200,500,10,30,30,30,1200,500,10,30,30,30,1200.0,500.0,10.0,30.0,30.0,30.0,1200,500.0,10.0,30.0,30.0,30.0,1200,500.0,10.0,30.0,30.0,30.0,1200,500,10.0,30,30,30,1200,500,10,30.0,30.0,30.0,1200,500.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
318004,MR OUTBOARD WATERSPORTS MARINE LLC,22.0,22.0,22,1000,1000,10,22.0,22.0,22.0,1000,1000,10,22.0,22.0,22.0,1000,1000,10,20,20,20,1000,1000,10,20,20,20,1000,1000,10,20,20,20,1000,1000,10,20,20,20,1000.0,1000.0,10.0,15.0,15.0,15.0,1000,750.0,0.0,18.0,18.0,18.0,1000,750.0,10.0,18.0,18.0,18.0,1000,750,10.0,20,20,20,1000,1000,10,18.0,18.0,18.0,1000,750.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
176490,HAMLIN'S MARINE,25.0,25.0,25,1062.5,1350,10,25.0,25.0,25.0,1062.5,1350,10,25.0,25.0,25.0,1062.5,1350,10,25,25,25,1062.50,1350,10,25,25,25,1062.50,1350,10,25,25,25,1062.50,1350,10,25,25,25,1062.5,1350.0,10.0,20.0,20.0,20.0,1062.50,1050.0,10.0,20.0,20.0,20.0,1062.50,1050.0,10.0,20.0,20.0,20.0,1062.50,1050,10.0,25,25,25,1062.50,1350,10,20.0,20.0,20.0,1062.50,1050.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
279880,DUSKIN POINT MARINA,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,15,15,15,850,1000,10,15,15,15,850,1000,10,15,15,15,850,1000,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,15.0,15.0,850,1000.0,10.0,15.0,15.0,15.0,850,1000,10.0,0,0,0,0,0,0,15.0,15.0,15.0,850,1000.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
520400,UTAH WATER SPORTS,25.0,25.0,25,1300,2700,10,25.0,25.0,25.0,1300,2700,10,25.0,25.0,25.0,1300,2700,10,25,25,25,1300,2700,10,25,25,25,1300,2700,10,25,25,25,1300,2700,10,25,25,25,1300.0,2700.0,10.0,25.0,25.0,25.0,1300,2700.0,10.0,25.0,25.0,25.0,1300,2700.0,10.0,25.0,25.0,25.0,1300,2700,10.0,25,25,25,1300,2700,10,25.0,25.0,25.0,1300,2700.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
390240,DAVE'S MARINE,25.0,25.0,25,1000,2000,10,25.0,25.0,25.0,1000,2000,10,25.0,25.0,25.0,1000,2000,10,25,25,25,1000,2000,10,25,25,25,1000,2000,10,25,25,25,1000,2000,10,25,25,25,1000.0,2000.0,10.0,25.0,25.0,25.0,1000,1500.0,10.0,25.0,25.0,25.0,1000,2000.0,10.0,25.0,25.0,25.0,1000,2000,10.0,25,25,25,1000,2000,10,25.0,25.0,25.0,1000,2000.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
482551,"1152617 ONTARIO INC., THE COVE",25.0,25.0,25,1495,1495,0,25.0,25.0,25.0,1495,1495,0,25.0,25.0,25.0,1495,1495,0,25,25,25,1495,1495,0,25,25,25,1495,1495,0,25,25,25,1495,1495,0,22,22,22,1495.0,1495.0,0.0,22.0,22.0,22.0,1495,1495.0,0.0,22.0,22.0,22.0,1495,1495.0,0.0,22.0,22.0,22.0,1495,1495,0.0,22,22,22,1495,1495,0,22.0,22.0,22.0,1495,1495.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
301700,MAPLE CITY MARINE LTD,42.0,42.0,42,1000,750,10,42.0,42.0,42.0,1000,750,10,42.0,42.0,42.0,1000,750,10,42,42,42,1000,750,10,42,42,42,1000,750,10,42,42,42,1000,750,10,42,42,42,750.0,750.0,10.0,38.0,38.0,38.0,500,500.0,10.0,38.0,38.0,38.0,500,500.0,10.0,38.0,38.0,38.0,500,500,10.0,42,42,42,750,750,10,38.0,38.0,38.0,500,500.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
440901,ROY PARKER MARINE,20.0,20.0,20,3600,2870,10,20.0,20.0,20.0,3600,2870,10,20.0,20.0,20.0,3600,2870,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
277500,VOLUME POWERSPORTS,20.0,20.0,20,1250,970,10,20.0,20.0,20.0,1250,970,10,20.0,20.0,20.0,1250,970,10,20,20,29,1250,970,10,20,20,29,1250,970,10,20,20,29,1250,970,10,20,20,20,1250.0,970.0,10.0,20.0,20.0,20.0,1250,970.0,10.0,20.0,20.0,20.0,1250,970.0,10.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
150000,GARDEN STATE YACHT SALES,22.0,22.0,22,1500,950,10,22.0,22.0,22.0,1500,950,10,22.0,22.0,22.0,1500,950,10,22,22,22,1500,950,10,22,22,22,1500,950,10,22,22,22,1500,950,10,22,22,22,1500.0,950.0,10.0,20.0,20.0,20.0,1500,950.0,10.0,22.0,22.0,22.0,1500,950.0,10.0,20.0,20.0,20.0,1500,950,10.0,20,20,20,1500,950,10,20.0,20.0,20.0,1500,950.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
301755,MMD SALES LTD (EDMONTON),25.0,25.0,25,3500,2500,10,25.0,25.0,25.0,3500,2500,10,25.0,25.0,25.0,3500,2500,10,25,25,25,3500,2500,10,25,25,25,3500,2500,10,25,25,25,3500,2500,10,25,25,25,3000.0,2500.0,10.0,25.0,25.0,25.0,3000,1500.0,10.0,25.0,25.0,25.0,3000,1500.0,10.0,25.0,25.0,25.0,3000,1500,10.0,25,25,25,3000,2500,10,25.0,25.0,25.0,3000,2500.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
439525,ROBERTSON MOTORSPORTS & MARINE,55.0,55.0,55,2400,895,10,55.0,55.0,55.0,2400,895,10,55.0,55.0,55.0,2400,895,10,55,55,55,2400,895,10,55,55,55,2400,895,10,55,55,55,2400,895,10,0,0,0,0.0,0.0,0.0,55.0,55.0,55.0,2400,895.0,10.0,55.0,55.0,55.0,2400,895.0,10.0,55.0,55.0,55.0,2400,895,10.0,555,55,55,2400,895,10,55.0,55.0,55.0,2400,895.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
136000,FOGARTY'S LAKE FLOWER MARINA LLC,28.0,32.0,40,1200,1200,10,28.0,32.0,40.0,1200,1200,10,28.0,32.0,40.0,1200,1200,10,28,32,40,1200,1200,10,28,32,40,1200,1200,10,28,32,40,1200,1200,10,28,32,40,1200.0,1200.0,10.0,28.0,32.0,40.0,1200,700.0,10.0,28.0,32.0,40.0,1200,900.0,10.0,28.0,32.0,40.0,1200,700,10.0,28,32,40,1200,700,10,28.0,32.0,40.0,1200,700.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
10150,ADVANCED MARINE LAKE BELWOOD,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
339500,MONTANA BOAT CENTER,22.0,22.0,22,0,0,7,22.0,22.0,22.0,0,0,7,22.0,22.0,22.0,0,0,7,22,22,22,0,0,7,22,22,22,0,0,7,22,22,22,0,0,7,22,22,22,0.0,0.0,7.0,20.0,20.0,20.0,0,0.0,7.0,20.0,20.0,20.0,0,0.0,7.0,20.0,20.0,20.0,0,0,7.0,20,20,20,0,0,7,20.0,20.0,20.0,0,0.0,7.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
440750,RON HOOVER MARINE INC,25.0,25.0,25,1200,1500,13,25.0,25.0,25.0,1200,1500,13,25.0,25.0,25.0,1200,1500,13,25,25,25,1200,1500,13,25,25,25,1200,1500,13,25,25,25,1200,1500,13,0,0,0,0.0,0.0,0.0,25.0,25.0,25.0,1200,1500.0,13.0,25.0,25.0,25.0,1200,1500.0,13.0,25.0,25.0,25.0,1200,1500,13.0,25,25,25,1200,1500,13,25.0,25.0,25.0,1200,1500.0,13.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
